Id,ItemType,Category,ReportFormat,KeyCodeName,KeyCode,DWHCode,Formula,FormulaValid,FormulaError,DisplayOrder,DisplayUnit,DisplayFormat,UpdatedDate,UpdatedBy,ItemLevel,ValueType,IsPriceItem,IsTTMRatio,IsOverridable,IsShowReview,SectorFormula
376,BS,NULL,Standard,Cash equivalents,BS.4,BSA4,NULL,1,NULL,4,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
690,BS,NULL,Bank,Placements with and loans to other credit institutions,BS.4,BSB98,NULL,1,NULL,4,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
965,BS,NULL,Insurance,LONG-TERM ASSETS,BS.40,BSA23,NULL,1,NULL,40,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
412,BS,NULL,Standard,Finance lease assets,BS.40,BSA33,NULL,1,NULL,63,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1399,BS,NULL,Security,Other taxes receivable,BS.40,BSA21,NULL,1,NULL,40,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
726,BS,NULL,Bank,Cost,BS.40,BSA41,NULL,1,NULL,40,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
727,BS,NULL,Bank,Accumulated depreciation,BS.41,BSA42,NULL,1,NULL,41,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
966,BS,NULL,Insurance,Long-term trade receivables,BS.41,BSA24,NULL,1,NULL,41,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
413,BS,NULL,Standard,Cost,BS.41,BSA34,NULL,1,NULL,66,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1400,BS,NULL,Security,Government bonds purchased for resale,BS.41,BSA160,NULL,1,NULL,41,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
728,BS,NULL,Bank,Other assets,BS.42,BSB110,NULL,1,NULL,42,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
967,BS,NULL,Insurance,Long-term trade receivables,BS.42,BSA25,NULL,1,NULL,42,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
414,BS,NULL,Standard,Accumulated depreciation,BS.42,BSA35,NULL,1,NULL,67,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1401,BS,NULL,Security,Other current assets,BS.42,BSA22,NULL,1,NULL,42,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
729,BS,NULL,Bank,Receivables,BS.43,BSB264,NULL,1,NULL,43,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
968,BS,NULL,Insurance,Long-term prepayments to suppliers,BS.43,BSA161,NULL,1,NULL,43,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
415,BS,NULL,Standard,Intangible fixed assets,BS.43,BSA36,NULL,1,NULL,68,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1402,BS,NULL,Security,Provision for other current assets,BS.43,BSS230,NULL,1,NULL,43,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
416,BS,NULL,Standard,Cost,BS.44,BSA37,NULL,1,NULL,69,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1403,BS,NULL,Security,LONG-TERM ASSETS,BS.44,BSA23,NULL,1,NULL,44,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
730,BS,NULL,Bank,Accrued interest and fee receivables,BS.44,BSB265,NULL,1,NULL,44,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
969,BS,NULL,Insurance,Paid-in capital in wholly-owned subsidiaries,BS.44,BSS134,NULL,1,NULL,44,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
417,BS,NULL,Standard,Accumulated depreciation,BS.45,BSA38,NULL,1,NULL,70,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1404,BS,NULL,Security,Long term financial assets,BS.45,NULL,NULL,1,NULL,45,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
731,BS,NULL,Bank,Deferred tax assets,BS.45,BSB266,NULL,1,NULL,45,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
970,BS,NULL,Insurance,Long-term intercompany receivables,BS.45,BSA26,NULL,1,NULL,45,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
971,BS,NULL,Insurance,Long-term loans receivables,BS.46,BSA162,NULL,1,NULL,46,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
418,BS,NULL,Standard,Construction in progress (before 2015),BS.46,BSA39,NULL,1,NULL,71,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1405,BS,NULL,Security,Long-term trade receivables,BS.46,BSA24,NULL,1,NULL,46,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
732,BS,NULL,Bank,Other assets,BS.46,BSB267,NULL,1,NULL,46,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
972,BS,NULL,Insurance,Other long-term receivables,BS.47,BSA27,NULL,1,NULL,47,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
419,BS,NULL,Standard,Investment properties,BS.47,BSA40,NULL,1,NULL,72,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1406,BS,NULL,Security,Long-term trade receivables,BS.47,BSA25,NULL,1,NULL,47,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
733,BS,NULL,Bank,in which: Good will,BS.47,BSB268,NULL,1,NULL,47,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
734,BS,NULL,Bank,Allowance for other assets,BS.48,BSB269,NULL,1,NULL,48,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
973,BS,NULL,Insurance,#NAME?,BS.48,BSI195,NULL,1,NULL,48,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
420,BS,NULL,Standard,Cost,BS.48,BSA41,NULL,1,NULL,73,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1407,BS,NULL,Security,Long-term prepayments to suppliers (Before 2016),BS.48,BSA161,NULL,1,NULL,48,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
974,BS,NULL,Insurance,#NAME?,BS.49,BSI196,NULL,1,NULL,49,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
421,BS,NULL,Standard,Accumulated depreciation,BS.49,BSA42,NULL,1,NULL,74,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1408,BS,NULL,Security,Paid-in capital in wholly-owned subsidiaries (Before 2016),BS.49,BSS134,NULL,1,NULL,49,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
691,BS,NULL,Bank,Balances with other credit institutions,BS.5,BSB258,NULL,1,NULL,5,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
930,BS,NULL,Insurance,Short-term investments,BS.5,BSA5,NULL,1,NULL,5,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1364,BS,NULL,Security,Cash equivalents,BS.5,BSA4,NULL,1,NULL,5,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
377,BS,NULL,Standard,Short-term investments,BS.5,BSA5,NULL,1,NULL,5,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
735,BS,NULL,Bank,"LIABILITIES AND SHAREHOLDER""S EQUITY",BS.50,BSA96,NULL,1,NULL,49,Billion,NULL,53:48.1,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
975,BS,NULL,Insurance,Provision for doubtful LT receivable,BS.50,BSA28,NULL,1,NULL,50,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
422,BS,NULL,Standard,Long-term incomplete assets,BS.50,BSA163,NULL,1,NULL,75,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1409,BS,NULL,Security,Long-term intercompany receivables (Before 2016),BS.50,BSA26,NULL,1,NULL,50,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
423,BS,NULL,Standard,Long-term cost of work in progress,BS.51,BSA164,NULL,1,NULL,76,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1410,BS,NULL,Security,Long-term loans receivables (Before 2016),BS.51,BSA162,NULL,1,NULL,51,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
736,BS,NULL,Bank,Total liabilities,BS.51,BSA54,NULL,1,NULL,50,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
976,BS,NULL,Insurance,Fixed assets,BS.51,BSA29,NULL,1,NULL,51,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
977,BS,NULL,Insurance,Tangible fixed assets,BS.52,BSA30,NULL,1,NULL,52,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
424,BS,NULL,Standard,Construction in progress,BS.52,BSA188,NULL,1,NULL,77,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1411,BS,NULL,Security,Other long-term receivables (Before 2016),BS.52,BSA27,NULL,1,NULL,52,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
737,BS,NULL,Bank,Due to Gov and Loans from SBV,BS.52,BSB111,NULL,1,NULL,51,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
978,BS,NULL,Insurance,Cost,BS.53,BSA31,NULL,1,NULL,53,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
425,BS,NULL,Standard,Long-term investments,BS.53,BSA43,NULL,1,NULL,78,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1412,BS,NULL,Security,Provision for doubtful LT receivable (Before 2016),BS.53,BSA28,NULL,1,NULL,53,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
738,BS,NULL,Bank,Deposits and Loans from other credit institutions,BS.53,BSB112,NULL,1,NULL,52,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
979,BS,NULL,Insurance,Accumulated depreciation,BS.54,BSA32,NULL,1,NULL,54,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
426,BS,NULL,Standard,Investments in subsidiaries,BS.54,BSA44,NULL,1,NULL,79,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1413,BS,NULL,Security,Long-term investments,BS.54,BSA43,NULL,1,NULL,54,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
739,BS,NULL,Bank,Deposits from other credit institutions,BS.54,BSB270,NULL,1,NULL,53,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
740,BS,NULL,Bank,Loans from other credit institutions,BS.55,BSB271,NULL,1,NULL,54,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
980,BS,NULL,Insurance,Finance lease assets,BS.55,BSA33,NULL,1,NULL,55,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
427,BS,NULL,Standard,Investments in associates,BS.55,BSA45,NULL,1,NULL,80,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1414,BS,NULL,Security,Investments in subsidiaries,BS.55,BSA44,NULL,1,NULL,55,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
741,BS,NULL,Bank,Deposits from customers,BS.56,BSB113,NULL,1,NULL,55,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
981,BS,NULL,Insurance,Cost,BS.56,BSA34,NULL,1,NULL,56,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
428,BS,NULL,Standard,Other long-term investments,BS.56,BSA46,NULL,1,NULL,81,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1415,BS,NULL,Security,Investments in associates,BS.56,BSA45,NULL,1,NULL,56,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
1416,BS,NULL,Security,Long-term securities investment,BS.57,BSS189,NULL,1,NULL,57,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
742,BS,NULL,Bank,Derivatives and other financial liabilities,BS.57,BSB114,NULL,1,NULL,56,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
982,BS,NULL,Insurance,Accumulated depreciation,BS.57,BSA35,NULL,1,NULL,57,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
429,BS,NULL,Standard,Provision for long-term investments,BS.57,BSA47,NULL,1,NULL,82,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
983,BS,NULL,Insurance,Intangible fixed assets,BS.58,BSA36,NULL,1,NULL,58,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
430,BS,NULL,Standard,Held-to-maturity investment,BS.58,BSA165,NULL,1,NULL,83,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1417,BS,NULL,Security,Available-for-sales securities,BS.58,BSS213,NULL,1,NULL,58,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
743,BS,NULL,Bank,"Funds received from Gov, international and other institutions",BS.58,BSB115,NULL,1,NULL,57,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
984,BS,NULL,Insurance,Cost,BS.59,BSA37,NULL,1,NULL,59,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
431,BS,NULL,Standard,Good will (before 2015),BS.59,BSA48,NULL,1,NULL,84,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1418,BS,NULL,Security,Held-to-maturity investment,BS.59,BSA165,NULL,1,NULL,59,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
744,BS,NULL,Bank,Convertible bonds/CDs and other valuable papers issued,BS.59,BSB116,NULL,1,NULL,58,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
378,BS,NULL,Standard,Short-term investments,BS.6,BSA6,NULL,1,NULL,6,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
692,BS,NULL,Bank,Loans to other credit institutions,BS.6,BSB259,NULL,1,NULL,6,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
931,BS,NULL,Insurance,Short-term investments,BS.6,BSA6,NULL,1,NULL,6,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1365,BS,NULL,Security,Short-term investments,BS.6,BSA6,NULL,1,NULL,6,NULL,NULL,52:13.7,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
432,BS,NULL,Standard,Other long-term assets,BS.60,BSA49,NULL,1,NULL,85,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
985,BS,NULL,Insurance,Accumulated depreciation,BS.60,BSA38,NULL,1,NULL,60,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1419,BS,NULL,Security,Other long-term investments,BS.60,BSA46,NULL,1,NULL,60,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
745,BS,NULL,Bank,Other liabilities,BS.60,BSB117,NULL,1,NULL,59,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
433,BS,NULL,Standard,Long-term prepayments,BS.61,BSA50,NULL,1,NULL,86,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
986,BS,NULL,Insurance,Construction in progress (before 2015),BS.61,BSA39,NULL,1,NULL,61,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1420,BS,NULL,Security,Provision for long-term investments,BS.61,BSA47,NULL,1,NULL,61,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
746,BS,NULL,Bank,Accrued interest and fee payables,BS.61,BSB272,NULL,1,NULL,60,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
747,BS,NULL,Bank,Deferred tax liabilities,BS.62,BSB273,NULL,1,NULL,61,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
434,BS,NULL,Standard,Deferred income tax assets,BS.62,BSA51,NULL,1,NULL,87,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
987,BS,NULL,Insurance,Investment properties,BS.62,BSA40,NULL,1,NULL,62,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1421,BS,NULL,Security,Fixed assets,BS.62,BSA29,NULL,1,NULL,62,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
435,BS,NULL,Standard,"Long-term equipment, material and spare parts",BS.63,BSA166,NULL,1,NULL,88,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
748,BS,NULL,Bank,Other liabilities,BS.63,BSB274,NULL,1,NULL,62,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
988,BS,NULL,Insurance,Cost,BS.63,BSA41,NULL,1,NULL,63,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1422,BS,NULL,Security,Tangible fixed assets,BS.63,BSA30,NULL,1,NULL,63,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
1423,BS,NULL,Security,Cost,BS.64,BSA31,NULL,1,NULL,64,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
436,BS,NULL,Standard,Other long-term assets,BS.64,BSA52,NULL,1,NULL,89,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
749,BS,NULL,Bank,Allowance for other liabilities,BS.64,BSB275,NULL,1,NULL,63,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
989,BS,NULL,Insurance,Accumulated depreciation,BS.64,BSA42,NULL,1,NULL,64,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
990,BS,NULL,Insurance,Long-term incomplete assets,BS.65,BSA163,NULL,1,NULL,65,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1424,BS,NULL,Security,Accumulated depreciation,BS.65,BSA32,NULL,1,NULL,65,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
437,BS,NULL,Standard,Good will,BS.65,BSA209,NULL,1,NULL,90,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
750,BS,NULL,Bank,"Shareholder""s equity",BS.65,BSA78,NULL,1,NULL,64,Billion,NULL,53:34.7,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
991,BS,NULL,Insurance,Long-term cost of work in progress,BS.66,BSA164,NULL,1,NULL,66,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1425,BS,NULL,Security,Revaluation of tangible fixed assets using fair value model,BS.66,NULL,NULL,1,NULL,66,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
438,BS,NULL,Standard,TOTAL ASSETS,BS.66,BSA53,NULL,1,NULL,91,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
751,BS,NULL,Bank,Capital,BS.66,BSB118,NULL,1,NULL,65,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
992,BS,NULL,Insurance,Construction in progress,BS.67,BSA188,NULL,1,NULL,67,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1426,BS,NULL,Security,Finance lease assets,BS.67,BSA33,NULL,1,NULL,67,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
439,BS,NULL,Standard,LIABILITIES,BS.67,BSA54,NULL,1,NULL,92,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
752,BS,NULL,Bank,Charter capital,BS.67,BSA80,NULL,1,NULL,66,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
753,BS,NULL,Bank,Fund for basic construction,BS.68,BSB119,NULL,1,NULL,67,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
993,BS,NULL,Insurance,Long-term investments,BS.68,BSA43,NULL,1,NULL,68,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1427,BS,NULL,Security,Cost,BS.68,BSA34,NULL,1,NULL,68,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
440,BS,NULL,Standard,Current liabilities,BS.68,BSA55,NULL,1,NULL,93,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
441,BS,NULL,Standard,Trade accounts payable,BS.69,BSA57,NULL,1,NULL,94,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
754,BS,NULL,Bank,Share premium,BS.69,BSA81,NULL,1,NULL,68,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
994,BS,NULL,Insurance,Investments in subsidiaries,BS.69,BSA44,NULL,1,NULL,69,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1428,BS,NULL,Security,Accumulated depreciation,BS.69,BSA35,NULL,1,NULL,69,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
379,BS,NULL,Standard,Provision for diminution,BS.7,BSA7,NULL,1,NULL,7,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
693,BS,NULL,Bank,Allowance for balances with and loans to other credit institutions,BS.7,BSB260,NULL,1,NULL,7,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
932,BS,NULL,Insurance,Provisions for impairments of short-term investments,BS.7,BSA7,NULL,1,NULL,7,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1366,BS,NULL,Security,Held-to-maturity investment,BS.7,BSB108,NULL,1,NULL,7,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
1429,BS,NULL,Security,Revaluation of fixed assets in financial lease using fair value model,BS.70,BSS232,NULL,1,NULL,70,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
442,BS,NULL,Standard,Advances from customers,BS.70,BSA58,NULL,1,NULL,95,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
755,BS,NULL,Bank,Treasury shares,BS.70,BSA83,NULL,1,NULL,69,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
995,BS,NULL,Insurance,Investments in joint-ventures and associates,BS.70,BSA45,NULL,1,NULL,70,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
996,BS,NULL,Insurance,Other long-term investments,BS.71,BSA46,NULL,1,NULL,71,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1430,BS,NULL,Security,Intangible fixed assets,BS.71,BSA36,NULL,1,NULL,71,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
443,BS,NULL,Standard,Taxes and other payable to State Budget,BS.71,BSA59,NULL,1,NULL,96,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
756,BS,NULL,Bank,Preferred shares,BS.71,BSB120,NULL,1,NULL,70,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
997,BS,NULL,Insurance,Provision for long-term investments,BS.72,BSA47,NULL,1,NULL,72,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1431,BS,NULL,Security,Cost,BS.72,BSA37,NULL,1,NULL,72,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
444,BS,NULL,Standard,Payable to employees,BS.72,BSA60,NULL,1,NULL,97,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
757,BS,NULL,Bank,Other capitals,BS.72,BSA82,NULL,1,NULL,71,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
998,BS,NULL,Insurance,Held-to-maturity investment,BS.73,BSA165,NULL,1,NULL,73,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1432,BS,NULL,Security,Accumulated depreciation,BS.73,BSA38,NULL,1,NULL,73,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
445,BS,NULL,Standard,Accrued expenses,BS.73,BSA61,NULL,1,NULL,98,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
758,BS,NULL,Bank,Reserves,BS.73,BSB121,NULL,1,NULL,72,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
446,BS,NULL,Standard,Intercompany payables,BS.74,BSA62,NULL,1,NULL,99,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
759,BS,NULL,Bank,Foreign currency difference reserve,BS.74,BSA85,NULL,1,NULL,73,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
999,BS,NULL,Insurance,Good will (Before 2015),BS.74,BSA48,NULL,1,NULL,74,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1433,BS,NULL,Security,Revaluation of intangible fixed assets using fair value model,BS.74,BSS233,NULL,1,NULL,74,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
447,BS,NULL,Standard,Construction contract in progress payables,BS.75,BSA63,NULL,1,NULL,100,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
760,BS,NULL,Bank,Difference upon assets revaluation,BS.75,BSA84,NULL,1,NULL,74,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
1000,BS,NULL,Insurance,Other long-term assets,BS.75,BSA49,NULL,1,NULL,75,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1434,BS,NULL,Security,Construction in progress (before 2015),BS.75,BSA39,NULL,1,NULL,75,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
1435,BS,NULL,Security,Investment properties,BS.76,BSA40,NULL,1,NULL,76,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
448,BS,NULL,Standard,Short-term unrealized revenue,BS.76,BSA167,NULL,1,NULL,101,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
761,BS,NULL,Bank,Retained Earnings,BS.76,BSA90,NULL,1,NULL,75,Billion,NULL,10:47.0,NULL,0,NULL,0,0,0,0,NULL
1001,BS,NULL,Insurance,Long-term prepayments,BS.76,BSA50,NULL,1,NULL,76,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1002,BS,NULL,Insurance,Deferred income tax,BS.77,BSA51,NULL,1,NULL,77,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1436,BS,NULL,Security,Cost,BS.77,BSA41,NULL,1,NULL,77,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
762,BS,NULL,Bank,Minority interest,BS.77,BSA95,NULL,1,NULL,76,Billion,NULL,53:59.6,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
449,BS,NULL,Standard,Other payables,BS.77,BSA64,NULL,1,NULL,102,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1003,BS,NULL,Insurance,Long-term deposits,BS.78,BSI146,NULL,1,NULL,78,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
1437,BS,NULL,Security,Accumulated depreciation,BS.78,BSA42,NULL,1,NULL,78,NULL,NULL,56:45.8,NULL,0,NULL,0,0,0,0,NULL
450,BS,NULL,Standard,Short-term borrowings,BS.78,BSA56,NULL,1,NULL,103,Billion,NULL,45:10.0,NULL,0,NULL,0,0,0,0,NULL
1256,BS,NULL,Bank,Minority interest 2015,BS.78,BSA210,NULL,1,NULL,77,Billion,NULL,26:16.4,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1004,BS,NULL,Insurance,"Long-term equipment, material and spare parts",BS.79,BSA166,NULL,1,NULL,79,Billion,NULL,35:03.4,NULL,0,NULL,0,0,0,0,NULL
